index,material_id,energy_above_hull,band_gap,cif,composition,volume,density,atomic_density,crystal_system,space_group_symbol,space_group_number,created_at,created_at_datetime
22275,mp-1103021,0.0,0.0,"# generated using pymatgen
data_PrPb2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.68681856
_cell_length_b   4.68681856
_cell_length_c   16.93952470
_cell_angle_alpha   97.95178323
_cell_angle_beta   97.95178323
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrPb2
_chemical_formula_sum   'Pr4 Pb8'
_cell_volume   364.90749804
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  0.32275557  0.82275557  0.64551113  1
  Pr  Pr1  1  0.92724443  0.92724443  0.85448887  1
  Pr  Pr2  1  0.17724443  0.67724443  0.35448887  1
  Pr  Pr3  1  0.07275557  0.07275557  0.14551113  1
  Pb  Pb4  1  0.50005540  0.00005540  0.00010979  1
  Pb  Pb5  1  0.74994460  0.74994460  0.49989021  1
  Pb  Pb6  1  -0.00005540  0.49994460  -0.00010979  1
  Pb  Pb7  1  0.25005540  0.25005540  0.50010979  1
  Pb  Pb8  1  0.65822103  0.15822103  0.31644206  1
  Pb  Pb9  1  0.59177897  0.59177897  0.18355794  1
  Pb  Pb10  1  0.84177897  0.34177897  0.68355794  1
  Pb  Pb11  1  0.40822103  0.40822103  0.81644206  1
",Pb2 Pr1,364.90749796600846,10.10787723721751,10.10787723721751,tetragonal,I4_1/amd,141,2018-07-18 16:43:28.016000+00:00,2018-07-18 16:43:28.016000+00:00
9819,mp-1204530,0.211110629473113,0.5689000000000001,"# generated using pymatgen
data_FeH12C4(S2N5)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.50433465
_cell_length_b   8.29084983
_cell_length_c   8.98015508
_cell_angle_alpha   79.10766111
_cell_angle_beta   83.81255462
_cell_angle_gamma   86.96717545
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeH12C4(S2N5)2
_chemical_formula_sum   'Fe1 H12 C4 S4 N10'
_cell_volume   399.86500005
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00000000  0.50000000  0.00000000  1
  H  H1  1  0.15670500  0.80539900  0.28618700  1
  H  H2  1  0.84329500  0.19460100  0.71381300  1
  H  H3  1  0.20690400  0.78549700  0.02119100  1
  H  H4  1  0.79309600  0.21450300  0.97880900  1
  H  H5  1  0.36941300  0.63441000  0.11769200  1
  H  H6  1  0.63058700  0.36559000  0.88230800  1
  H  H7  1  0.99172300  0.76516900  0.59735000  1
  H  H8  1  0.00827700  0.23483100  0.40265000  1
  H  H9  1  0.65778100  0.62997600  0.51223700  1
  H  H10  1  0.34221900  0.37002400  0.48776300  1
  H  H11  1  0.79229200  0.90343700  0.51496900  1
  H  H12  1  0.20770800  0.09656300  0.48503100  1
  C  C13  1  0.88706900  0.64020400  0.31552100  1
  C  C14  1  0.11293100  0.35979600  0.68447900  1
  C  C15  1  0.65722600  0.80730700  0.85184800  1
  C  C16  1  0.34277400  0.19269300  0.14815200  1
  S  S17  1  0.74415500  0.49014700  0.25440600  1
  S  S18  1  0.25584500  0.50985300  0.74559400  1
  S  S19  1  0.48465500  0.96052200  0.78077200  1
  S  S20  1  0.51534500  0.03947800  0.21922800  1
  N  N21  1  0.08394800  0.71718200  0.23935500  1
  N  N22  1  0.91605200  0.28281800  0.76064500  1
  N  N23  1  0.19390200  0.67862600  0.10083000  1
  N  N24  1  0.80609800  0.32137400  0.89917000  1
  N  N25  1  0.91959100  0.81262900  0.49677500  1
  N  N26  1  0.08040900  0.18737100  0.50322500  1
  N  N27  1  0.80436200  0.68727200  0.44831700  1
  N  N28  1  0.19563800  0.31272800  0.55168300  1
  N  N29  1  0.78105900  0.69283700  0.90454700  1
  N  N30  1  0.21894100  0.30716300  0.09545300  1
",C4 Fe1 H12 N10 S4,399.8649997725404,1.5959433878503573,1.5959433878503573,triclinic,P-1,2,2018-08-05 02:34:51.856000+00:00,2018-08-05 02:34:51.856000+00:00
29955,mp-1188815,0.077707774101561,0.0,"# generated using pymatgen
data_U2CoS5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.75443108
_cell_length_b   7.75443108
_cell_length_c   6.92124575
_cell_angle_alpha   83.57306992
_cell_angle_beta   83.57306992
_cell_angle_gamma   45.49342213
_symmetry_Int_Tables_number   1
_chemical_formula_structural   U2CoS5
_chemical_formula_sum   'U4 Co2 S10'
_cell_volume   294.61465585
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  U  U0  1  0.10514800  0.67869400  0.58192400  1
  U  U1  1  0.32130600  0.89485200  0.91807600  1
  U  U2  1  0.89485200  0.32130600  0.41807600  1
  U  U3  1  0.67869400  0.10514800  0.08192400  1
  Co  Co4  1  0.00000000  0.50000000  0.00000000  1
  Co  Co5  1  0.50000000  0.00000000  0.50000000  1
  S  S6  1  0.91040700  0.08959300  0.75000000  1
  S  S7  1  0.08959300  0.91040700  0.25000000  1
  S  S8  1  0.28906200  0.52955700  0.92538700  1
  S  S9  1  0.47044300  0.71093800  0.57461300  1
  S  S10  1  0.71093800  0.47044300  0.07461300  1
  S  S11  1  0.52955700  0.28906200  0.42538700  1
  S  S12  1  0.14279500  0.29994900  0.69223200  1
  S  S13  1  0.70005100  0.85720500  0.80776800  1
  S  S14  1  0.85720500  0.70005100  0.30776800  1
  S  S15  1  0.29994900  0.14279500  0.19223200  1
",Co1 S5 U2,294.6146556884098,7.838031040617281,7.838031040617281,monoclinic,C2/c,15,2018-07-19 18:26:41.609000+00:00,2018-07-19 18:26:41.609000+00:00
5700,mp-17759,0.015113269166666,2.4928,"# generated using pymatgen
data_CrCdO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.13383203
_cell_length_b   7.13383203
_cell_length_c   7.09630393
_cell_angle_alpha   81.49521515
_cell_angle_beta   81.49521515
_cell_angle_gamma   85.96291527
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrCdO4
_chemical_formula_sum   'Cr4 Cd4 O16'
_cell_volume   352.80800671
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.72627567  0.72627567  0.41783041  1
  Cr  Cr1  1  0.27372433  0.27372433  0.58216959  1
  Cr  Cr2  1  0.74486522  0.25513478  -0.00000000  1
  Cr  Cr3  1  0.25513478  0.74486522  -0.00000000  1
  Cd  Cd4  1  0.21089688  0.21089688  0.12612544  1
  Cd  Cd5  1  0.78910312  0.78910312  0.87387456  1
  Cd  Cd6  1  0.81323335  0.18676665  0.50000000  1
  Cd  Cd7  1  0.18676665  0.81323335  0.50000000  1
  O  O8  1  0.22017891  0.49698808  0.52049486  1
  O  O9  1  0.50301192  0.77982109  0.47950514  1
  O  O10  1  0.77982109  0.50301192  0.47950514  1
  O  O11  1  0.49698808  0.22017891  0.52049486  1
  O  O12  1  0.11402053  0.79691551  0.82789617  1
  O  O13  1  0.20308449  0.88597947  0.17210383  1
  O  O14  1  0.88597947  0.20308449  0.17210383  1
  O  O15  1  0.79691551  0.11402053  0.82789617  1
  O  O16  1  0.85456326  0.85456326  0.53887655  1
  O  O17  1  0.14543674  0.14543674  0.46112345  1
  O  O18  1  0.21480995  0.21480995  0.81194928  1
  O  O19  1  0.78519005  0.78519005  0.18805072  1
  O  O20  1  0.47242722  0.77486247  0.90016876  1
  O  O21  1  0.22513753  0.52757278  0.09983124  1
  O  O22  1  0.52757278  0.22513753  0.09983124  1
  O  O23  1  0.77486247  0.47242722  0.90016876  1
",Cd1 Cr1 O4,352.80800688463444,4.300071659076285,4.300071659076285,monoclinic,C2/m,12,2014-02-15 04:15:57+00:00,2014-02-15 04:15:57+00:00
4787,mp-1192664,0.0,0.0,"# generated using pymatgen
data_Ce6Mg23As
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   10.28149159
_cell_length_b   10.28141167
_cell_length_c   10.28115735
_cell_angle_alpha   60.00081825
_cell_angle_beta   60.00107538
_cell_angle_gamma   59.99864219
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce6Mg23As
_chemical_formula_sum   'Ce6 Mg23 As1'
_cell_volume   768.48897177
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.79524039  0.79517702  0.20479129  1
  Ce  Ce1  1  0.20477052  0.79519864  0.20481524  1
  Ce  Ce2  1  0.79522948  0.20480136  0.20478439  1
  Ce  Ce3  1  0.20475961  0.20482298  0.79520871  1
  Ce  Ce4  1  0.79522948  0.20480136  0.79518476  1
  Ce  Ce5  1  0.20477052  0.79519864  0.79521561  1
  Mg  Mg6  1  0.82827936  0.82826589  0.51518162  1
  Mg  Mg7  1  0.82828390  0.51518006  0.82826852  1
  Mg  Mg8  1  0.51526056  0.82824522  0.82824761  1
  Mg  Mg9  1  0.82827936  0.82826589  0.82827412  1
  Mg  Mg10  1  0.17172064  0.17173411  0.48481838  1
  Mg  Mg11  1  0.17171610  0.48481994  0.17173148  1
  Mg  Mg12  1  0.48473944  0.17175478  0.17175239  1
  Mg  Mg13  1  0.17172064  0.17173411  0.17172588  1
  Mg  Mg14  1  0.62243180  0.62246893  0.13262948  1
  Mg  Mg15  1  0.62237886  0.13273624  0.62244295  1
  Mg  Mg16  1  0.13267188  0.62241609  0.62245652  1
  Mg  Mg17  1  0.62243180  0.62246893  0.62247078  1
  Mg  Mg18  1  0.37756820  0.37753107  0.86737052  1
  Mg  Mg19  1  0.37762114  0.86726376  0.37755705  1
  Mg  Mg20  1  0.86732812  0.37758391  0.37754348  1
  Mg  Mg21  1  0.37756820  0.37753107  0.37752922  1
  Mg  Mg22  1  0.00000000  0.00000000  0.50000000  1
  Mg  Mg23  1  0.50000000  0.00000000  0.50000000  1
  Mg  Mg24  1  0.00000000  0.50000000  0.50000000  1
  Mg  Mg25  1  0.50000000  0.50000000  -0.00000000  1
  Mg  Mg26  1  0.00000000  0.50000000  -0.00000000  1
  Mg  Mg27  1  0.50000000  0.00000000  -0.00000000  1
  Mg  Mg28  1  0.50000000  0.50000000  0.50000000  1
  As  As29  1  0.00000000  0.00000000  -0.00000000  1
",As1 Ce6 Mg23,768.4889719979283,3.186363284091056,3.186363284091056,cubic,Fm-3m,225,2018-07-20 12:42:38.168000+00:00,2018-07-20 12:42:38.168000+00:00
233,mp-605863,0.048208204999999,0.5552,"# generated using pymatgen
data_AgSbPbS3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.18434700
_cell_length_b   5.85522500
_cell_length_c   8.19797710
_cell_angle_alpha   88.19180959
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AgSbPbS3
_chemical_formula_sum   'Ag4 Sb4 Pb4 S12'
_cell_volume   584.56962046
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.90918500  0.73173300  0.39785100  1
  Ag  Ag1  1  0.09081500  0.26826700  0.60214900  1
  Ag  Ag2  1  0.59081500  0.73173300  0.89785100  1
  Ag  Ag3  1  0.40918500  0.26826700  0.10214900  1
  Sb  Sb4  1  0.25077800  0.74924900  0.38927200  1
  Sb  Sb5  1  0.24922200  0.74924900  0.88927200  1
  Sb  Sb6  1  0.74922200  0.25075100  0.61072800  1
  Sb  Sb7  1  0.75077800  0.25075100  0.11072800  1
  Pb  Pb8  1  0.42027400  0.23242900  0.63946900  1
  Pb  Pb9  1  0.57972600  0.76757100  0.36053100  1
  Pb  Pb10  1  0.92027400  0.76757100  0.86053100  1
  Pb  Pb11  1  0.07972600  0.23242900  0.13946900  1
  S  S12  1  0.08824400  0.73506800  0.58348500  1
  S  S13  1  0.59549300  0.27150700  0.38911300  1
  S  S14  1  0.22634000  0.18104700  0.85607900  1
  S  S15  1  0.41175600  0.73506800  0.08348500  1
  S  S16  1  0.40450700  0.72849300  0.61088700  1
  S  S17  1  0.09549300  0.72849300  0.11088700  1
  S  S18  1  0.58824400  0.26493200  0.91651500  1
  S  S19  1  0.77366000  0.81895300  0.14392100  1
  S  S20  1  0.91175600  0.26493200  0.41651500  1
  S  S21  1  0.72634000  0.81895300  0.64392100  1
  S  S22  1  0.27366000  0.18104700  0.35607900  1
  S  S23  1  0.90450700  0.27150700  0.88911300  1
",Ag1 Pb1 S3 Sb1,584.5696204057499,6.05646148786457,6.05646148786457,monoclinic,P2_1/c,14,2013-05-25 15:06:46+00:00,2013-05-25 15:06:46+00:00
19903,mp-1973,0.0,0.0,"# generated using pymatgen
data_NbGa3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.79543088
_cell_length_b   3.79542980
_cell_length_c   5.12436289
_cell_angle_alpha   111.73607739
_cell_angle_beta   111.73607725
_cell_angle_gamma   90.00002122
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NbGa3
_chemical_formula_sum   'Nb1 Ga3'
_cell_volume   62.88442534
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.00000000  0.00000000  -0.00000000  1
  Ga  Ga1  1  0.50000000  0.50000000  -0.00000000  1
  Ga  Ga2  1  0.25000000  0.75000000  0.50000000  1
  Ga  Ga3  1  0.75000000  0.25000000  0.50000000  1
",Ga3 Nb1,62.88442553763809,7.976664586824103,7.976664586824103,tetragonal,I4/mmm,139,2011-05-13 03:06:14+00:00,2011-05-13 03:06:14+00:00
21621,mp-16430,0.0,0.0,"# generated using pymatgen
data_Pr(FeP3)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.74318001
_cell_length_b   6.74317938
_cell_length_c   6.74317953
_cell_angle_alpha   109.47126657
_cell_angle_beta   109.47127008
_cell_angle_gamma   109.47127012
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr(FeP3)4
_chemical_formula_sum   'Pr1 Fe4 P12'
_cell_volume   236.03234531
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  -0.00000000  0.00000000  0.00000000  1
  Fe  Fe1  1  0.50000000  0.00000000  0.00000000  1
  Fe  Fe2  1  -0.00000000  0.00000000  0.50000000  1
  Fe  Fe3  1  -0.00000000  0.50000000  0.00000000  1
  Fe  Fe4  1  0.50000000  0.50000000  0.50000000  1
  P  P5  1  0.49510113  0.84906940  0.64604085  1
  P  P6  1  0.20302549  0.84906352  0.35396284  1
  P  P7  1  0.79697451  0.15093748  0.64603716  1
  P  P8  1  0.15093160  0.35395915  0.50489887  1
  P  P9  1  0.35395815  0.50489887  0.15093160  1
  P  P10  1  0.50489887  0.15093160  0.35395915  1
  P  P11  1  0.15093748  0.64603616  0.79697451  1
  P  P12  1  0.35396384  0.20302549  0.84906352  1
  P  P13  1  0.84906940  0.64604085  0.49510113  1
  P  P14  1  0.64603616  0.79697451  0.15093748  1
  P  P15  1  0.84906352  0.35396384  0.20302549  1
  P  P16  1  0.64604185  0.49510113  0.84906940  1
",Fe4 P12 Pr1,236.0323451466712,5.177729252911448,5.177729252911448,cubic,Im-3,204,2011-06-04 00:52:16+00:00,2011-06-04 00:52:16+00:00
29049,mp-1080028,0.017015185749999,2.516,"# generated using pymatgen
data_Sr2ZrTiO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.74935971
_cell_length_b   5.74935971
_cell_length_c   5.74935971
_cell_angle_alpha   120.33852865
_cell_angle_beta   120.33852865
_cell_angle_gamma   89.41464450
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2ZrTiO6
_chemical_formula_sum   'Sr2 Zr1 Ti1 O6'
_cell_volume   133.68754563
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.25000000  0.75000000  0.50000000  1
  Sr  Sr1  1  0.75000000  0.25000000  0.50000000  1
  Zr  Zr2  1  0.50000000  0.50000000  0.00000000  1
  Ti  Ti3  1  0.00000000  0.00000000  0.00000000  1
  O  O4  1  0.75773800  0.75773800  0.00000000  1
  O  O5  1  0.24226200  0.24226200  0.00000000  1
  O  O6  1  0.27814300  0.79469300  0.07283600  1
  O  O7  1  0.72185700  0.20530700  0.92716400  1
  O  O8  1  0.79469300  0.72185700  0.51655000  1
  O  O9  1  0.20530700  0.27814300  0.48345000  1
",O6 Sr2 Ti1 Zr1,133.6875458261356,5.096695242161886,5.096695242161886,tetragonal,I4/m,87,2018-04-17 06:04:41.281000+00:00,2018-04-17 06:04:41.281000+00:00
10623,mp-1076964,0.0,0.0,"# generated using pymatgen
data_GdTe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.46146100
_cell_length_b   4.46146100
_cell_length_c   8.97435110
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GdTe2
_chemical_formula_sum   'Gd2 Te4'
_cell_volume   178.63117632
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.75000000  0.75000000  0.72776589  1
  Gd  Gd1  1  0.25000000  0.25000000  0.27223411  1
  Te  Te2  1  0.75000000  0.25000000  -0.00000000  1
  Te  Te3  1  0.25000000  0.75000000  -0.00000000  1
  Te  Te4  1  0.75000000  0.75000000  0.37071614  1
  Te  Te5  1  0.25000000  0.25000000  0.62928386  1
",Gd1 Te2,178.6311763171582,7.668194915315772,7.668194915315772,tetragonal,P4/nmm,129,2018-04-07 12:45:51.069000+00:00,2018-04-07 12:45:51.069000+00:00
26396,mp-3852,0.0,0.0,"# generated using pymatgen
data_Tb3(CuGe)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19258323
_cell_length_b   6.61357722
_cell_length_c   7.97153986
_cell_angle_alpha   114.50825871
_cell_angle_beta   105.24648482
_cell_angle_gamma   90.00000303
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb3(CuGe)4
_chemical_formula_sum   'Tb3 Cu4 Ge4'
_cell_volume   192.53708590
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.86874438  0.86874438  0.73748976  1
  Tb  Tb1  1  0.13125562  0.13125562  0.26251024  1
  Tb  Tb2  1  -0.00000000  0.50000000  0.00000000  1
  Cu  Cu3  1  0.66844712  0.85712942  0.33689424  1
  Cu  Cu4  1  0.33155288  0.14287058  0.66310576  1
  Cu  Cu5  1  0.66844712  0.47976382  0.33689424  1
  Cu  Cu6  1  0.33155288  0.52023618  0.66310576  1
  Ge  Ge7  1  0.78332224  0.28332224  0.56664447  1
  Ge  Ge8  1  0.50000000  0.80935954  -0.00000000  1
  Ge  Ge9  1  0.50000000  0.19064046  0.00000000  1
  Ge  Ge10  1  0.21667776  0.71667776  0.43335553  1
",Cu4 Ge4 Tb3,192.5370860464306,8.810115430442593,8.810115430442593,orthorhombic,Immm,71,2011-05-16 13:40:50+00:00,2011-05-16 13:40:50+00:00
18967,mp-634418,0.0,4.4923,"# generated using pymatgen
data_NaCaSiHO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.03456852
_cell_length_b   5.39814252
_cell_length_c   5.45496424
_cell_angle_alpha   63.54857936
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCaSiHO4
_chemical_formula_sum   'Na2 Ca2 Si2 H2 O8'
_cell_volume   185.45916412
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.76589711  0.36015929  0.25820538  1
  Na  Na1  1  0.26589711  0.63984071  0.74179462  1
  Ca  Ca2  1  0.51389874  0.99685023  0.99407091  1
  Ca  Ca3  1  0.01389874  0.00314977  0.00592909  1
  Si  Si4  1  0.75493371  0.65659238  0.62642830  1
  Si  Si5  1  0.25493371  0.34340762  0.37357170  1
  H  H6  1  -0.00061492  0.96346458  0.53223238  1
  H  H7  1  0.49938508  0.03653542  0.46776762  1
  O  O8  1  0.76335469  0.32458728  0.80514248  1
  O  O9  1  0.26335469  0.67541272  0.19485752  1
  O  O10  1  0.76116301  0.76233680  0.29715666  1
  O  O11  1  0.26116301  0.23766320  0.70284334  1
  O  O12  1  0.57321905  0.79005890  0.70985752  1
  O  O13  1  0.07321905  0.20994110  0.29014248  1
  O  O14  1  0.95114861  0.79053006  0.70263308  1
  O  O15  1  0.45114861  0.20946994  0.29736692  1
",Ca1 H1 Na1 O4 Si1,185.45916387987504,2.796387068081736,2.796387068081736,monoclinic,P2_1,4,2013-06-21 22:55:22+00:00,2013-06-21 22:55:22+00:00
20449,mp-569347,0.0,0.0,"# generated using pymatgen
data_Nd5Sn4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.34756647
_cell_length_b   8.44658950
_cell_length_c   15.98040553
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Nd5Sn4
_chemical_formula_sum   'Nd20 Sn16'
_cell_volume   1126.75390069
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nd  Nd0  1  0.02808443  0.17849185  0.39899054  1
  Nd  Nd1  1  0.37916686  0.83838719  0.11821432  1
  Nd  Nd2  1  0.12083314  0.33838719  0.61821432  1
  Nd  Nd3  1  0.47191557  0.67849185  0.89899054  1
  Nd  Nd4  1  0.87916686  0.66161281  0.11821432  1
  Nd  Nd5  1  0.12083314  0.33838719  0.88178568  1
  Nd  Nd6  1  0.20807491  0.50322042  0.25000000  1
  Nd  Nd7  1  0.70807491  0.99677958  0.25000000  1
  Nd  Nd8  1  0.47191557  0.67849185  0.60100946  1
  Nd  Nd9  1  0.29192509  0.00322042  0.75000000  1
  Nd  Nd10  1  0.62083314  0.16161281  0.61821432  1
  Nd  Nd11  1  0.79192509  0.49677958  0.75000000  1
  Nd  Nd12  1  0.87916686  0.66161281  0.38178568  1
  Nd  Nd13  1  0.02808443  0.17849185  0.10100946  1
  Nd  Nd14  1  0.97191557  0.82150815  0.89899054  1
  Nd  Nd15  1  0.62083314  0.16161281  0.88178568  1
  Nd  Nd16  1  0.52808443  0.32150815  0.10100946  1
  Nd  Nd17  1  0.37916686  0.83838719  0.38178568  1
  Nd  Nd18  1  0.97191557  0.82150815  0.60100946  1
  Nd  Nd19  1  0.52808443  0.32150815  0.39899054  1
  Sn  Sn20  1  0.78080093  0.46810848  0.54339175  1
  Sn  Sn21  1  0.71919907  0.96810848  0.45660825  1
  Sn  Sn22  1  0.66859639  0.86006780  0.75000000  1
  Sn  Sn23  1  0.21919907  0.53189152  0.45660825  1
  Sn  Sn24  1  0.28080093  0.03189152  0.95660825  1
  Sn  Sn25  1  0.83140361  0.36006780  0.25000000  1
  Sn  Sn26  1  0.78080093  0.46810848  0.95660825  1
  Sn  Sn27  1  0.57989583  0.61443347  0.25000000  1
  Sn  Sn28  1  0.21919907  0.53189152  0.04339175  1
  Sn  Sn29  1  0.42010417  0.38556653  0.75000000  1
  Sn  Sn30  1  0.16859639  0.63993220  0.75000000  1
  Sn  Sn31  1  0.92010417  0.11443347  0.75000000  1
  Sn  Sn32  1  0.28080093  0.03189152  0.54339175  1
  Sn  Sn33  1  0.71919907  0.96810848  0.04339175  1
  Sn  Sn34  1  0.33140361  0.13993220  0.25000000  1
  Sn  Sn35  1  0.07989583  0.88556653  0.25000000  1
",Nd5 Sn4,1126.7539006896866,7.05065321599004,7.05065321599004,orthorhombic,Pnma,62,2014-03-04 11:19:18+00:00,2014-03-04 11:19:18+00:00
